% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
1.75	2	3	28	26	3	33	2358	32	2296	0.0107098	0.00191319	0.00492857	0.0119286	71.75	7.53058	62	78	
1.75	2	3	29	3	3	39	2618	39	2634	0.0105696	0.0020064	0.00592857	0.0119286	67.5385	7.81983	54	78	
1.75	2	3	30	25	3	32	2184	34	2340	0.0103109	0.00244967	0.00492857	0.0119286	68.8235	7.66128	62	78	
2	2.25	1	1	12	3	32	2032	34	2164	0.0191933	0.00493785	0.00692857	0.0259286	63.6471	5.12795	54	70	
2	2.25	1	2	1	3	28	1984	27	1922	0.0115952	0.0011094	0.00692857	0.0119286	71.1852	3.64836	62	78	
2	2.25	1	3	14	3	33	2326	33	2326	0.011171	0.00139262	0.00692857	0.0119286	70.4848	9.15192	54	78	
2	2.25	1	4	18	3	32	1952	31	1906	0.0179608	0.00652934	0.00492857	0.0259286	61.4839	1.99785	54	62	
2	2.25	1	5	15	3	17	1326	18	1404	0.0114286	0.00104319	0.00892857	0.0119286	78	0	78	78	
2	2.25	1	6	23	3	19	1482	18	1404	0.0116508	0.00117851	0.00692857	0.0119286	78	0	78	78	
2	2.25	1	7	25	3	26	1708	27	1786	0.011373	0.00160128	0.00492857	0.0119286	66.1481	6.79198	62	78	
2	2.25	1	8	17	3	14	1092	16	1248	0.0117411	0.000543906	0.00992857	0.0119286	78	0	78	78	
2	2.25	1	9	26	3	21	1134	22	1188	0.0114286	0.00126303	0.00692857	0.0119286	54	0	54	54	
2	2.25	1	10	3	3	27	1810	27	1826	0.0106693	0.00215893	0.00492857	0.0119286	67.6296	11.2733	54	78	
2	2.25	1	11	24	3	24	1320	25	1390	0.0117686	0.00268763	0.00692857	0.0189286	55.6	3.26599	54	62	
2	2.25	1	12	4	3	46	2852	47	2914	0.0109711	0.00173152	0.00592857	0.0119286	62	0	62	62	
2	2.25	1	13	16	3	35	2266	35	2290	0.0105	0.00206206	0.00492857	0.0129286	65.4286	4.46085	62	78	
2	2.25	1	14	2	3	33	2278	34	2348	0.0111933	0.00179745	0.00492857	0.0119286	69.0588	8.30094	54	78	
2	2.25	1	15	13	3	36	2504	35	2442	0.0167286	0.00623934	0.00492857	0.0279286	69.7714	7.38474	62	78	
2	2.25	3	16	17	3	26	1716	24	1584	0.0119702	0.00116018	0.00992857	0.0149286	66	6.67246	62	78	
2	2.25	3	17	14	3	32	2064	33	2126	0.00983766	0.00271988	0.00492857	0.0119286	64.4242	3.73355	62	70	
2	2.25	3	18	2	3	23	1362	24	1424	0.0117202	0.00072106	0.00892857	0.0119286	59.3333	3.85235	54	62	
2	2.25	3	19	1	3	20	1096	19	1042	0.0112444	0.00163478	0.00592857	0.0119286	54.8421	2.52241	54	62	
2	2.25	3	20	29	3	19	1042	24	1384	0.0192619	0.00618319	0.00692857	0.0259286	57.6667	6.23222	54	70	
2	2.25	3	21	15	3	22	1252	25	1486	0.0113686	0.00126095	0.00692857	0.0119286	59.44	8.8604	54	78	
2	2.25	3	22	28	3	21	1630	18	1396	0.0219841	0.00674295	0.00492857	0.0259286	77.5556	1.88562	70	78	
2	2.25	3	23	30	3	32	2232	33	2302	0.0183831	0.00606265	0.00592857	0.0259286	69.7576	7.87016	54	78	
2	2.25	3	24	23	3	24	1704	24	1720	0.0106369	0.00245798	0.00492857	0.0119286	71.6667	7.81674	62	78	
2	2.25	3	25	4	3	19	1026	18	972	0.0112619	0.0018471	0.00492857	0.0119286	54	0	54	54	
2	2.25	3	26	16	3	33	2318	32	2240	0.00983482	0.00258231	0.00492857	0.0119286	70	4.064	62	78	
2	2.25	3	27	24	3	28	1736	28	1736	0.0116429	0.000599824	0.00992857	0.0119286	62	0	62	62	
2	2.25	3	28	26	3	29	1894	29	1902	0.01017	0.00260021	0.00492857	0.0119286	65.5862	5.88896	54	70	
2	2.25	3	29	3	3	17	918	18	972	0.0119841	0.00201384	0.00792857	0.0189286	54	0	54	54	
2	2.25	3	30	25	3	26	1660	26	1660	0.0100055	0.00257563	0.00492857	0.0119286	63.8462	7.26467	54	70	
2.25	2.5	1	1	12	3	16	864	15	810	0.0165286	0.00642317	0.00892857	0.0259286	54	0	54	54	
2.25	2.5	1	2	1	3	17	926	18	988	0.0109286	0.00230089	0.00592857	0.0119286	54.8889	2.58705	54	62	
2.25	2.5	1	3	14	3	18	972	17	918	0.0119286	0	0.0119286	0.0119286	54	0	54	54	
2.25	2.5	1	4	18	3	15	810	16	864	0.0188661	0.00525952	0.0109286	0.0259286	54	0	54	54	
2.25	2.5	1	5	15	3	16	1248	15	1170	0.0119286	0	0.0119286	0.0119286	78	0	78	78	
2.25	2.5	1	6	23	3	18	1404	18	1404	0.0119286	0	0.0119286	0.0119286	78	0	78	78	
2.25	2.5	1	7	25	3	22	1316	20	1208	0.0110286	0.00197084	0.00592857	0.0119286	60.4	3.28313	54	62	
2.25	2.5	1	8	17	3	14	1092	14	1092	0.0119286	0	0.0119286	0.0119286	78	0	78	78	
2.25	2.5	1	9	26	3	23	1242	22	1188	0.0114286	0.00147196	0.00692857	0.0119286	54	0	54	54	
2.25	2.5	1	10	3	3	18	972	18	972	0.0119286	0	0.0119286	0.0119286	54	0	54	54	
2.25	2.5	1	11	24	3	23	1242	21	1134	0.0115952	0.00233095	0.00592857	0.0189286	54	0	54	54	
2.25	2.5	1	12	4	3	46	2852	44	2728	0.0106786	0.00217945	0.00492857	0.0119286	62	0	62	62	
2.25	2.5	1	13	16	3	35	2170	35	2170	0.00941429	0.00268297	0.00492857	0.0119286	62	0	62	62	
2.25	2.5	1	14	2	3	20	1080	19	1026	0.0112444	0.00166842	0.00692857	0.0119286	54	0	54	54	
2.25	2.5	1	15	13	3	34	2108	34	2108	0.0177815	0.00674259	0.00492857	0.0329286	62	0	62	62	
2.25	2.5	3	16	17	3	20	1200	23	1410	0.0116242	0.00087567	0.00892857	0.0119286	61.3043	4.77146	54	70	
2.25	2.5	3	17	14	3	16	904	17	974	0.0109286	0.00215058	0.00492857	0.0119286	57.2941	4.94678	54	70	
2.25	2.5	3	18	2	3	13	702	12	648	0.0117619	0.000389249	0.0109286	0.0119286	54	0	54	54	
2.25	2.5	3	19	1	3	21	1134	20	1080	0.0107286	0.00230788	0.00492857	0.0119286	54	0	54	54	
2.25	2.5	3	20	29	3	20	1080	18	972	0.0197619	0.00540425	0.0119286	0.0259286	54	0	54	54	
2.25	2.5	3	21	15	3	20	1080	17	918	0.0110462	0.00208813	0.00492857	0.0119286	54	0	54	54	
2.25	2.5	3	22	28	3	20	1560	23	1794	0.0158416	0.00608211	0.00592857	0.0259286	78	0	78	78	
2.25	2.5	3	23	30	3	17	918	16	864	0.0202411	0.0065393	0.0119286	0.0259286	54	0	54	54	
2.25	2.5	3	24	23	3	23	1530	21	1382	0.010881	0.00210894	0.00492857	0.0119286	65.8095	4.09413	62	70	
2.25	2.5	3	25	4	3	20	1080	21	1134	0.0118333	0.000436436	0.00992857	0.0119286	54	0	54	54	
2.25	2.5	3	26	16	3	24	1520	24	1544	0.0106786	0.00232659	0.00492857	0.0119286	64.3333	10.9333	54	78	
2.25	2.5	3	27	24	3	28	1736	30	1860	0.0115286	0.000894427	0.00792857	0.0119286	62	0	62	62	
2.25	2.5	3	28	26	3	17	918	17	918	0.0119286	0	0.0119286	0.0119286	54	0	54	54	
2.25	2.5	3	29	3	3	20	1080	20	1080	0.0117786	0.00067082	0.00892857	0.0119286	54	0	54	54	
2.25	2.5	3	30	25	3	17	918	16	864	0.0119286	0	0.0119286	0.0119286	54	0	54	54	
2.5	2.75	1	1	12	3	18	972	19	1026	0.0180338	0.00639353	0.0119286	0.0259286	54	0	54	54	
