% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
1.775	3	27	178	6	24	8	137	0
1.775	3	19	178	6	1	4	69	0
1.775	3	19	178	6	1	4	69	1
1.775	3	29	178	6	3	10	173	1
1.775	3	27	178	6	24	8	137	1
1.776	1	1	178	7	12	28	1095	0
1.776	1	13	178	7	16	10	261	0
1.776	1	1	178	7	12	28	1095	1
1.776	1	13	178	7	16	10	261	1
1.776	3	16	178	7	17	4	105	0
1.776	3	27	178	7	24	8	209	0
1.776	3	16	178	7	17	4	105	1
1.776	3	27	178	7	24	8	209	1
1.777	1	9	178	8	26	8	209	0
1.777	1	4	178	8	18	28	1095	0
1.777	1	9	178	8	26	8	209	1
1.777	1	4	178	8	18	28	1095	1
1.777	3	24	178	8	23	4	105	0
1.777	3	28	178	8	26	10	261	0
1.777	3	28	178	8	26	10	261	1
1.777	3	24	178	8	23	4	105	1
1.778	1	11	178	9	24	12	621	0
1.778	1	11	178	9	24	12	621	1
1.779	1	15	178	10	13	28	2292	0
1.779	1	7	178	10	25	8	437	1
1.779	3	17	178	10	14	6	325	0
1.779	3	17	178	10	14	6	325	1
1.78	1	7	179	1	25	8	137	0
1.78	1	2	179	1	1	8	137	0
1.78	1	15	179	1	13	28	749	0
1.78	1	2	179	1	1	8	209	1
1.78	1	15	179	1	13	28	1095	1
1.78	3	23	179	1	30	28	1095	0
1.78	3	19	179	1	1	4	105	0
1.78	3	23	179	1	30	28	1095	1
1.78	3	19	179	1	1	4	105	1
1.781	1	12	179	2	4	12	301	0
1.781	1	4	179	2	18	28	1095	0
1.781	1	12	179	2	4	12	301	1
1.781	1	4	179	2	18	28	1095	1
1.781	3	21	179	2	15	10	173	0
1.781	3	30	179	2	25	4	69	0
1.781	3	19	179	2	1	4	69	0
1.781	3	30	179	2	25	4	69	1
1.781	3	19	179	2	1	4	69	1
1.781	3	21	179	2	15	10	173	1
1.782	1	1	179	3	12	28	2292	0
1.782	1	1	179	3	12	28	2292	1
1.782	3	30	179	3	25	4	225	0
1.782	3	30	179	3	25	4	225	1
1.783	1	1	179	4	12	28	1095	0
1.783	1	12	179	4	4	12	201	0
1.783	1	12	179	4	4	12	301	1
1.783	1	15	179	4	13	28	1095	1
1.783	3	21	179	4	15	10	261	0
1.783	3	22	179	4	28	28	1095	0
1.783	3	22	179	4	28	28	1095	1
1.783	3	21	179	4	15	10	261	1
1.784	1	15	179	5	13	28	749	0
1.784	1	5	179	5	15	4	69	0
1.784	1	10	179	5	3	8	137	0
1.784	1	10	179	5	3	8	209	1
1.784	1	5	179	5	15	4	105	1
1.784	3	26	179	5	16	8	209	0
1.784	3	20	179	5	29	28	1095	0
1.784	3	20	179	5	29	28	1095	1
1.784	3	26	179	5	16	8	209	1
1.785	1	3	179	6	14	8	209	0
1.785	1	14	179	6	2	6	153	0
1.785	1	14	179	6	2	6	153	1
1.785	1	3	179	6	14	8	209	1
1.785	3	18	179	6	2	10	549	0
1.785	3	18	179	6	2	10	549	1
1.786	1	10	179	7	3	8	437	0
1.786	1	10	179	7	3	8	437	1
1.786	3	25	179	7	4	8	209	0
1.786	3	16	179	7	17	4	105	0
1.786	3	25	179	7	4	8	209	1
1.786	3	16	179	7	17	4	105	1
1.787	1	3	179	8	14	8	209	0
1.787	1	9	179	8	26	8	209	0
1.787	1	9	179	8	26	8	209	1
1.787	1	3	179	8	14	8	209	1
1.787	3	29	179	8	3	10	261	0
1.787	3	20	179	8	29	28	1095	0
1.787	3	20	179	8	29	28	1095	1
1.787	3	29	179	8	3	10	261	1
1.788	1	8	179	9	17	8	437	0
1.788	1	8	179	9	17	8	437	1
1.788	3	29	179	9	3	10	261	0
1.788	3	17	179	9	14	6	153	0
1.788	3	29	179	9	3	10	261	1
1.788	3	17	179	9	14	6	153	1
1.789	1	6	179	10	23	8	437	0
1.789	1	6	179	10	23	8	437	1
1.789	3	27	179	10	24	8	209	0
1.789	3	28	179	10	26	10	261	0
1.789	3	28	179	10	26	10	261	1
1.789	3	27	179	10	24	8	209	1
1.79	1	13	180	1	16	10	261	0
1.79	1	6	180	1	23	8	209	0
1.79	1	13	180	1	16	10	261	1
1.79	1	6	180	1	23	8	209	1
1.79	3	28	180	1	26	10	261	0
1.79	3	23	180	1	30	28	1095	0
1.79	3	28	180	1	26	10	261	1
1.79	3	23	180	1	30	28	1095	1
1.791	1	13	180	2	16	10	261	0
1.791	1	4	180	2	18	28	1095	0
1.791	1	13	180	2	16	10	261	1
1.791	1	4	180	2	18	28	1095	1
1.791	3	20	180	2	29	28	1095	0
1.791	3	26	180	2	16	8	209	0
1.791	3	26	180	2	16	8	437	1
1.792	1	11	180	3	24	12	621	0
1.792	1	11	180	3	24	12	621	1
1.792	3	17	180	3	14	6	325	0
1.792	3	17	180	3	14	6	325	1
1.793	1	7	180	4	25	8	209	0
1.793	1	2	180	4	1	8	209	0
1.793	1	7	180	4	25	8	209	1
1.793	1	2	180	4	1	8	209	1
1.793	3	16	180	4	17	4	105	0
1.793	3	23	180	4	30	28	1095	0
1.793	3	23	180	4	30	28	1095	1
1.793	3	16	180	4	17	4	105	1
1.794	1	12	180	5	4	12	301	0
1.794	1	1	180	5	12	28	1095	0
1.794	1	12	180	5	4	12	301	1
1.794	1	1	180	5	12	28	1095	1
1.795	1	9	180	6	26	8	209	0
1.795	1	1	180	6	12	28	1095	0
1.795	1	9	180	6	26	8	209	1
1.795	1	1	180	6	12	28	1095	1
1.795	3	30	180	6	25	4	105	0
1.795	3	19	180	6	1	4	105	0
1.795	3	30	180	6	25	4	105	1
1.795	3	19	180	6	1	4	105	1
1.796	1	15	180	7	13	28	2292	0
1.796	1	15	180	7	13	28	2292	1
1.796	3	21	180	7	15	10	549	0
1.796	3	21	180	7	15	10	549	1
1.797	1	5	180	8	15	4	105	0
1.797	1	4	180	8	18	28	1095	0
1.797	1	5	180	8	15	4	105	1
1.797	1	4	180	8	18	28	1095	1
1.797	3	24	180	8	23	4	105	0
1.797	3	30	180	8	25	4	105	0
1.797	3	30	180	8	25	4	105	1
1.797	3	24	180	8	23	4	105	1
1.798	1	4	180	9	18	28	1095	0
1.798	1	3	180	9	14	8	137	0
1.798	1	7	180	9	25	8	209	1
1.798	1	3	180	9	14	8	209	1
1.798	3	20	180	9	29	28	1095	0
1.798	3	26	180	9	16	8	209	0
1.798	3	26	180	9	16	8	437	1
1.799	1	7	180	10	25	8	137	0
1.799	1	10	180	10	3	8	137	0
1.799	1	12	180	10	4	12	201	0
1.799	1	10	180	10	3	8	209	1
1.799	1	12	180	10	4	12	301	1
1.799	3	25	180	10	4	8	209	0
1.799	3	20	180	10	29	28	1095	0
1.799	3	20	180	10	29	28	1095	1
1.799	3	25	180	10	4	8	209	1
1.8	1	9	181	1	26	8	437	0
1.8	1	9	181	1	26	8	437	1
1.801	1	6	181	2	23	8	437	0
1.801	1	6	181	2	23	8	437	1
1.801	3	20	181	2	29	28	2292	0
1.801	3	20	181	2	29	28	2292	1
1.802	1	10	181	3	3	8	209	0
1.802	1	13	181	3	16	10	261	0
1.802	1	10	181	3	3	8	209	1
1.802	1	13	181	3	16	10	261	1
1.802	3	29	181	3	3	10	549	0
1.802	3	29	181	3	3	10	549	1
1.803	1	15	181	4	13	28	2292	0
1.803	1	3	181	4	14	8	209	1
1.803	1	4	181	4	18	28	1095	1
1.803	3	17	181	4	14	6	153	0
1.803	3	27	181	4	24	8	209	0
1.803	3	17	181	4	14	6	153	1
1.803	3	27	181	4	24	8	209	1
1.804	1	3	181	5	14	8	101	0
1.804	1	5	181	5	15	4	51	0
1.804	1	4	181	5	18	28	549	0
1.804	1	11	181	5	24	12	149	0
1.804	1	11	181	5	24	12	301	1
1.804	1	5	181	5	15	4	105	1
1.804	3	28	181	5	26	10	549	0
1.804	3	28	181	5	26	10	549	1
1.805	1	4	181	6	18	28	1095	0
1.805	1	5	181	6	15	4	69	0
1.805	1	6	181	6	23	8	437	1
1.805	3	23	181	6	30	28	2292	0
1.805	3	23	181	6	30	28	2292	1
1.806	1	6	181	7	23	8	137	0
1.806	1	12	181	7	4	12	201	0
1.806	1	13	181	7	16	10	173	0
1.806	1	12	181	7	4	12	301	1
1.806	1	13	181	7	16	10	261	1
1.806	3	20	181	7	29	28	1095	0
1.806	3	26	181	7	16	8	137	0
1.806	3	22	181	7	28	28	1095	1
1.806	3	26	181	7	16	8	209	1
1.807	1	14	181	8	2	6	153	0
1.807	1	1	181	8	12	28	1095	0
1.807	1	14	181	8	2	6	153	1
1.807	1	1	181	8	12	28	1095	1
1.807	3	22	181	8	28	28	749	0
1.807	3	23	181	8	30	28	749	0
1.807	3	18	181	8	2	10	173	0
1.807	3	23	181	8	30	28	1095	1
1.807	3	18	181	8	2	10	261	1
1.808	1	15	181	9	13	28	2292	0
1.808	1	15	181	9	13	28	2292	1
1.808	3	25	181	9	4	8	437	0
1.808	3	25	181	9	4	8	437	1
1.809	1	11	181	10	24	12	301	0
1.809	1	5	181	10	15	4	105	0
1.809	1	11	181	10	24	12	301	1
1.809	1	5	181	10	15	4	105	1
1.809	3	30	181	10	25	4	225	0
1.809	3	30	181	10	25	4	225	1
1.81	1	15	182	1	13	28	2292	0
1.81	1	1	182	1	12	28	1095	1
1.81	1	3	182	1	14	8	209	1
1.81	3	21	182	1	15	10	261	0
1.81	3	16	182	1	17	4	105	0
1.81	3	21	182	1	15	10	261	1
1.81	3	16	182	1	17	4	105	1
1.811	1	1	182	2	12	28	749	0
1.811	1	3	182	2	14	8	137	0
1.811	1	10	182	2	3	8	137	0
1.811	1	10	182	2	3	8	437	1
1.811	3	24	182	2	23	4	225	0
1.811	3	24	182	2	23	4	225	1
1.812	1	15	182	3	13	28	1095	0
1.812	1	9	182	3	26	8	209	0
1.812	1	9	182	3	26	8	209	1
1.812	1	15	182	3	13	28	1095	1
1.812	3	23	182	3	30	28	2292	0
1.812	3	19	182	3	1	4	105	1
1.812	3	26	182	3	16	8	209	1
1.813	1	4	182	4	18	28	1095	0
1.813	1	6	182	4	23	8	209	0
1.813	1	4	182	4	18	28	1095	1
1.813	1	6	182	4	23	8	209	1
1.813	3	19	182	4	1	4	51	0
1.813	3	25	182	4	4	8	101	0
1.813	3	21	182	4	15	10	129	0
1.813	3	26	182	4	16	8	101	0
1.813	3	25	182	4	4	8	209	1
1.813	3	21	182	4	15	10	261	1
1.814	1	1	182	5	12	28	1095	0
1.814	1	13	182	5	16	10	173	0
1.814	1	7	182	5	25	8	209	1
1.814	1	13	182	5	16	10	261	1
1.814	3	16	182	5	17	4	105	0
1.814	3	30	182	5	25	4	105	0
1.814	3	30	182	5	25	4	105	1
1.814	3	16	182	5	17	4	105	1
1.815	1	15	182	6	13	28	2292	0
1.815	1	2	182	6	1	8	209	1
1.815	1	4	182	6	18	28	1095	1
1.815	3	20	182	6	29	28	2292	0
1.815	3	20	182	6	29	28	2292	1
1.816	1	7	182	7	25	8	85	0
1.816	1	2	182	7	1	8	85	0
1.816	1	12	182	7	4	12	125	0
1.816	1	4	182	7	18	28	469	0
1.816	1	11	182	7	24	12	125	0
1.816	1	11	182	7	24	12	301	1
1.816	1	12	182	7	4	12	301	1
1.816	3	29	182	7	3	10	261	0
1.816	3	20	182	7	29	28	1095	0
1.816	3	20	182	7	29	28	1095	1
1.816	3	29	182	7	3	10	261	1
1.817	1	15	182	8	13	28	2292	0
1.817	1	7	182	8	25	8	437	1
1.817	3	27	182	8	24	8	437	0
1.817	3	27	182	8	24	8	437	1
1.818	1	7	182	9	25	8	209	0
1.818	1	12	182	9	4	12	301	0
1.818	1	12	182	9	4	12	621	1
1.818	3	28	182	9	26	10	549	0
1.818	3	28	182	9	26	10	549	1
1.819	1	10	182	10	3	8	209	0
1.819	1	1	182	10	12	28	1095	0
1.819	1	10	182	10	3	8	209	1
1.819	1	1	182	10	12	28	1095	1
1.819	3	29	182	10	3	10	261	0
1.819	3	17	182	10	14	6	153	0
1.819	3	29	182	10	3	10	261	1
1.819	3	17	182	10	14	6	153	1
1.82	1	15	183	1	13	28	1095	0
1.82	1	6	183	1	23	8	209	0
1.82	1	15	183	1	13	28	1095	1
1.82	1	6	183	1	23	8	209	1
1.82	3	17	183	1	14	6	325	0
1.82	3	17	183	1	14	6	325	1
1.821	1	13	183	2	16	10	549	0
1.821	1	13	183	2	16	10	549	1
1.821	3	28	183	2	26	10	261	0
1.821	3	23	183	2	30	28	1095	0
1.821	3	28	183	2	26	10	261	1
1.821	3	23	183	2	30	28	1095	1
1.822	1	15	183	3	13	28	2292	0
1.822	1	11	183	3	24	12	621	1
1.822	3	20	183	3	29	28	2292	0
1.822	3	23	183	3	30	28	1095	1
1.822	3	19	183	3	1	4	105	1
1.823	1	11	183	4	24	12	301	0
1.823	1	8	183	4	17	8	209	0
1.823	1	8	183	4	17	8	437	1
1.823	3	19	183	4	1	4	51	0
1.823	3	26	183	4	16	8	101	0
1.823	3	30	183	4	25	4	51	0
1.823	3	23	183	4	30	28	549	0
1.823	3	30	183	4	25	4	105	1
1.823	3	26	183	4	16	8	209	1
1.824	1	5	183	5	15	4	105	0
1.824	1	8	183	5	17	8	209	0
1.824	1	5	183	5	15	4	105	1
1.824	1	8	183	5	17	8	209	1
1.824	3	21	183	5	15	10	549	0
1.824	3	21	183	5	15	10	549	1
1.825	1	3	183	6	14	8	209	0
1.825	1	5	183	6	15	4	105	0
1.825	1	3	183	6	14	8	209	1
1.825	1	5	183	6	15	4	105	1
1.825	3	24	183	6	23	4	225	0
1.825	3	24	183	6	23	4	225	1
1.826	1	1	183	7	12	28	1095	0
1.826	1	14	183	7	2	6	153	0
1.826	1	14	183	7	2	6	325	1
1.826	3	26	183	7	16	8	209	0
1.826	3	27	183	7	24	8	209	0
1.826	3	26	183	7	16	8	209	1
1.826	3	27	183	7	24	8	209	1
1.827	1	10	183	8	3	8	209	0
1.827	1	1	183	8	12	28	1095	0
1.827	1	10	183	8	3	8	209	1
1.827	1	1	183	8	12	28	1095	1
1.827	3	25	183	8	4	8	437	0
1.827	3	25	183	8	4	8	437	1
1.828	1	9	183	9	26	8	437	0
1.828	1	9	183	9	26	8	437	1
1.828	3	18	183	9	2	10	549	0
1.828	3	18	183	9	2	10	549	1
1.829	1	15	183	10	13	28	1095	0
1.829	1	6	183	10	23	8	209	0
1.829	1	15	183	10	13	28	1095	1
1.829	1	6	183	10	23	8	209	1
1.829	3	21	183	10	15	10	549	0
1.829	3	21	183	10	15	10	549	1
1.83	1	13	184	1	16	10	261	0
1.83	1	4	184	1	18	28	1095	0
1.83	1	13	184	1	16	10	261	1
1.83	1	4	184	1	18	28	1095	1
1.83	3	30	184	1	25	4	105	0
1.83	3	20	184	1	29	28	1095	0
1.83	3	30	184	1	25	4	105	1
1.83	3	20	184	1	29	28	1095	1
1.831	1	7	184	2	25	8	209	0
1.831	1	4	184	2	18	28	1095	0
1.831	1	7	184	2	25	8	209	1
1.831	1	4	184	2	18	28	1095	1
1.831	3	29	184	2	3	10	549	0
1.831	3	29	184	2	3	10	549	1
1.832	1	11	184	3	24	12	301	0
1.832	1	12	184	3	4	12	301	0
1.832	1	11	184	3	24	12	301	1
1.832	1	12	184	3	4	12	301	1
1.832	3	27	184	3	24	8	437	0
1.832	3	27	184	3	24	8	437	1
1.833	1	1	184	4	12	28	1095	0
1.833	1	10	184	4	3	8	209	0
1.833	1	10	184	4	3	8	437	1
1.833	3	28	184	4	26	10	261	0
1.833	3	20	184	4	29	28	1095	0
1.833	3	28	184	4	26	10	261	1
1.833	3	20	184	4	29	28	1095	1
1.834	1	1	184	5	12	28	1095	0
1.834	1	12	184	5	4	12	301	0
1.834	1	12	184	5	4	12	621	1
1.834	3	17	184	5	14	6	325	0
1.834	3	17	184	5	14	6	325	1
1.835	1	1	184	6	12	28	2292	0
1.835	1	1	184	6	12	28	2292	1
1.836	1	15	184	7	13	28	1095	0
1.836	1	6	184	7	23	8	209	0
1.836	1	15	184	7	13	28	1095	1
1.836	1	6	184	7	23	8	209	1
1.836	3	29	184	7	3	10	261	0
1.836	3	23	184	7	30	28	1095	0
1.836	3	23	184	7	30	28	1095	1
1.836	3	29	184	7	3	10	261	1
1.837	1	4	184	8	18	28	1095	0
1.837	1	5	184	8	15	4	69	0
1.837	1	5	184	8	15	4	105	1
1.837	1	13	184	8	16	10	261	1
1.837	3	20	184	8	29	28	1095	0
1.837	3	19	184	8	1	4	69	0
1.837	3	19	184	8	1	4	105	1
1.837	3	17	184	8	14	6	153	1
1.838	1	13	184	9	16	10	173	0
1.838	1	11	184	9	24	12	201	0
1.838	1	3	184	9	14	8	137	0
1.838	1	11	184	9	24	12	301	1
1.838	1	3	184	9	14	8	209	1
1.838	3	17	184	9	14	6	101	0
1.838	3	30	184	9	25	4	69	0
1.838	3	22	184	9	28	28	749	0
1.838	3	30	184	9	25	4	105	1
1.838	3	22	184	9	28	28	1095	1
1.839	1	1	184	10	12	28	2292	0
1.839	1	1	184	10	12	28	2292	1
1.839	3	21	184	10	15	10	261	0
1.839	3	16	184	10	17	4	105	0
1.839	3	21	184	10	15	10	261	1
1.839	3	16	184	10	17	4	105	1
1.84	1	9	185	1	26	8	437	0
1.84	1	9	185	1	26	8	437	1
1.84	3	26	185	1	16	8	137	0
1.84	3	16	185	1	17	4	69	0
1.84	3	28	185	1	26	10	173	0
1.84	3	28	185	1	26	10	173	1
1.84	3	26	185	1	16	8	137	1
1.84	3	16	185	1	17	4	69	1
1.841	1	1	185	2	12	28	1095	0
1.841	1	14	185	2	2	6	101	0
1.841	1	14	185	2	2	6	153	1
1.841	1	10	185	2	3	8	209	1
1.841	3	24	185	2	23	4	105	0
1.841	3	18	185	2	2	10	261	0
1.841	3	18	185	2	2	10	261	1
1.841	3	24	185	2	23	4	105	1
1.842	1	10	185	3	3	8	137	0
1.842	1	9	185	3	26	8	137	0
1.842	1	14	185	3	2	6	101	0
1.842	1	9	185	3	26	8	209	1
1.842	1	14	185	3	2	6	153	1
1.842	3	25	185	3	4	8	437	0
1.842	3	25	185	3	4	8	437	1
1.843	1	15	185	4	13	28	1095	0
1.843	1	6	185	4	23	8	209	0
1.843	1	15	185	4	13	28	1095	1
1.843	1	6	185	4	23	8	209	1
1.843	3	23	185	4	30	28	1095	0
1.843	3	18	185	4	2	10	261	0
1.843	3	23	185	4	30	28	1095	1
1.843	3	18	185	4	2	10	261	1
1.844	1	13	185	5	16	10	261	0
1.844	1	4	185	5	18	28	1095	0
1.844	1	13	185	5	16	10	261	1
1.844	1	4	185	5	18	28	1095	1
1.844	3	20	185	5	29	28	1095	0
1.844	3	26	185	5	16	8	137	0
1.844	3	26	185	5	16	8	437	1
1.845	1	4	185	6	18	28	1095	0
1.845	1	7	185	6	25	8	209	0
1.845	1	7	185	6	25	8	209	1
1.845	1	4	185	6	18	28	1095	1
1.845	3	22	185	6	28	28	749	0
1.845	3	23	185	6	30	28	749	0
1.845	3	27	185	6	24	8	137	0
1.845	3	27	185	6	24	8	437	1
1.846	1	12	185	7	4	12	301	0
1.846	1	11	185	7	24	12	301	0
1.846	1	11	185	7	24	12	301	1
1.846	1	12	185	7	4	12	301	1
1.846	3	29	185	7	3	10	261	0
1.846	3	24	185	7	23	4	105	0
1.846	3	29	185	7	3	10	261	1
1.846	3	24	185	7	23	4	105	1
1.847	1	10	185	8	3	8	209	0
1.847	1	12	185	8	4	12	301	0
1.847	1	10	185	8	3	8	209	1
1.847	1	12	185	8	4	12	301	1
1.847	3	19	185	8	1	4	225	0
1.847	3	19	185	8	1	4	225	1
1.848	1	6	185	9	23	8	209	0
1.848	1	7	185	9	25	8	209	0
1.848	1	7	185	9	25	8	209	1
1.848	1	6	185	9	23	8	209	1
1.848	3	21	185	9	15	10	261	0
1.848	3	28	185	9	26	10	261	0
1.848	3	28	185	9	26	10	261	1
1.848	3	21	185	9	15	10	261	1
1.849	1	1	185	10	12	28	1095	0
1.849	1	2	185	10	1	8	209	0
1.849	1	2	185	10	1	8	209	1
1.849	1	1	185	10	12	28	1095	1
1.849	3	30	185	10	25	4	225	0
1.849	3	30	185	10	25	4	225	1
1.85	1	15	186	1	13	28	1095	0
1.85	1	13	186	1	16	10	261	0
1.85	1	15	186	1	13	28	1095	1
1.85	1	13	186	1	16	10	261	1
1.85	3	23	186	1	30	28	1095	0
1.85	3	22	186	1	28	28	749	0
1.85	3	22	186	1	28	28	1095	1
1.85	3	20	186	1	29	28	1095	1
1.851	1	4	186	2	18	28	1095	0
1.851	1	11	186	2	24	12	301	0
1.851	1	11	186	2	24	12	621	1
1.851	3	20	186	2	29	28	749	0
1.851	3	23	186	2	30	28	749	0
1.851	3	17	186	2	14	6	101	0
1.851	3	23	186	2	30	28	1095	1
1.851	3	17	186	2	14	6	153	1
1.852	1	1	186	3	12	28	1095	0
1.852	1	3	186	3	14	8	209	0
1.852	1	1	186	3	12	28	1095	1
1.852	1	3	186	3	14	8	209	1
1.852	3	22	186	3	28	28	749	0
1.852	3	29	186	3	3	10	261	0
1.852	3	29	186	3	3	10	549	1
1.853	1	3	186	4	14	8	209	0
1.853	1	14	186	4	2	6	153	0
1.853	1	14	186	4	2	6	153	1
1.853	1	3	186	4	14	8	209	1
1.853	3	30	186	4	25	4	105	0
1.853	3	28	186	4	26	10	261	0
1.853	3	30	186	4	25	4	105	1
1.853	3	28	186	4	26	10	261	1
1.854	1	2	186	5	1	8	437	0
1.854	1	2	186	5	1	8	437	1
1.854	3	23	186	5	30	28	1095	0
1.854	3	21	186	5	15	10	261	0
1.854	3	23	186	5	30	28	1095	1
1.854	3	21	186	5	15	10	261	1
1.855	1	5	186	6	15	4	225	0
1.855	1	5	186	6	15	4	225	1
1.855	3	26	186	6	16	8	437	0
1.855	3	26	186	6	16	8	437	1
1.856	1	1	186	7	12	28	1095	0
1.856	1	15	186	7	13	28	1095	0
1.856	1	15	186	7	13	28	2292	1
1.856	3	27	186	7	24	8	437	0
1.856	3	27	186	7	24	8	437	1
1.857	1	15	186	8	13	28	1095	0
1.857	1	10	186	8	3	8	137	0
1.857	1	10	186	8	3	8	209	1
1.857	1	4	186	8	18	28	1095	1
1.857	3	22	186	8	28	28	749	0
1.857	3	26	186	8	16	8	137	0
1.857	3	24	186	8	23	4	69	0
1.857	3	26	186	8	16	8	209	1
1.857	3	24	186	8	23	4	105	1
1.858	1	4	186	9	18	28	1095	0
1.858	1	8	186	9	17	8	209	0
1.858	1	8	186	9	17	8	437	1
1.858	3	23	186	9	30	28	749	0
1.858	3	19	186	9	1	4	225	1
1.859	1	4	186	10	18	28	1095	0
1.859	1	9	186	10	26	8	209	0
1.859	1	9	186	10	26	8	437	1
1.859	3	19	186	10	1	4	105	0
1.859	3	21	186	10	15	10	261	0
1.859	3	21	186	10	15	10	549	1
1.86	1	12	187	1	4	12	301	0
1.86	1	13	187	1	16	8	209	0
1.86	1	12	187	1	4	12	301	1
1.86	1	13	187	1	16	8	209	1
1.86	3	18	187	1	2	10	261	0
1.86	3	30	187	1	25	4	105	0
1.86	3	30	187	1	25	4	105	1
1.86	3	18	187	1	2	10	261	1
1.861	1	4	187	2	18	28	1095	0
1.861	1	10	187	2	3	8	209	0
1.861	1	10	187	2	3	8	209	1
1.861	1	4	187	2	18	28	1095	1
1.861	3	20	187	2	29	28	2292	0
1.861	3	20	187	2	29	28	2292	1
1.862	1	6	187	3	23	8	437	0
1.862	1	6	187	3	23	8	437	1
1.862	3	17	187	3	14	6	325	0
1.862	3	17	187	3	14	6	325	1
1.863	1	5	187	4	15	4	105	0
1.863	1	13	187	4	16	8	209	0
1.863	1	5	187	4	15	4	105	1
1.863	1	13	187	4	16	8	209	1
1.863	3	29	187	4	3	10	549	0
1.863	3	29	187	4	3	10	549	1
1.864	1	15	187	5	13	28	1095	0
1.864	1	11	187	5	24	12	201	0
1.864	1	4	187	5	18	28	1095	1
1.864	1	11	187	5	24	12	201	1
1.864	3	22	187	5	28	28	749	0
1.864	3	29	187	5	3	10	173	0
1.864	3	28	187	5	26	10	173	0
1.864	3	28	187	5	26	10	261	1
1.864	3	29	187	5	3	10	261	1
1.865	1	5	187	6	15	4	69	0
1.865	1	12	187	6	4	12	201	0
1.865	1	1	187	6	12	28	749	0
1.865	1	5	187	6	15	4	69	1
1.865	1	12	187	6	4	12	201	1
1.865	1	1	187	6	12	28	749	1
1.865	3	27	187	6	24	8	209	0
1.865	3	23	187	6	30	28	1095	0
1.865	3	23	187	6	30	28	1095	1
1.865	3	27	187	6	24	8	209	1
1.866	1	7	187	7	25	8	209	0
1.866	1	3	187	7	14	8	209	0
1.866	1	7	187	7	25	8	209	1
1.866	1	3	187	7	14	8	209	1
1.866	3	28	187	7	26	10	549	0
1.866	3	28	187	7	26	10	549	1
1.867	1	9	187	8	26	8	209	0
1.867	1	1	187	8	12	28	1095	0
1.867	1	9	187	8	26	8	209	1
1.867	1	1	187	8	12	28	1095	1
1.867	3	17	187	8	14	6	153	0
1.867	3	26	187	8	16	8	209	0
1.867	3	17	187	8	14	6	153	1
1.867	3	26	187	8	16	8	209	1
1.868	1	15	187	9	13	28	2292	0
1.868	1	15	187	9	13	28	2292	1
1.868	3	25	187	9	4	8	209	0
1.868	3	23	187	9	30	28	1095	0
1.868	3	23	187	9	30	28	1095	1
1.868	3	25	187	9	4	8	209	1
1.869	1	15	187	10	13	28	1095	0
1.869	1	3	187	10	14	8	209	0
1.869	1	15	187	10	13	28	1095	1
1.869	1	3	187	10	14	8	209	1
1.869	3	27	187	10	24	8	437	0
1.869	3	27	187	10	24	8	437	1
1.87	1	4	188	1	18	28	1095	0
1.87	1	14	188	1	2	6	153	0
1.87	1	4	188	1	18	28	1095	1
1.87	1	14	188	1	2	6	153	1
1.871	1	7	188	2	25	8	209	0
1.871	1	2	188	2	1	8	209	0
1.871	1	7	188	2	25	8	209	1
1.871	1	2	188	2	1	8	209	1
1.871	3	19	188	2	1	4	105	0
1.871	3	24	188	2	23	4	105	0
1.871	3	19	188	2	1	4	105	1
1.871	3	24	188	2	23	4	105	1
1.872	1	1	188	3	12	28	749	0
1.872	1	10	188	3	3	8	137	0
1.872	1	12	188	3	4	12	201	0
1.872	1	10	188	3	3	8	209	1
1.872	1	12	188	3	4	12	301	1
1.872	3	23	188	3	30	28	1095	0
1.872	3	21	188	3	15	10	173	0
1.872	3	30	188	3	25	4	105	1
1.872	3	21	188	3	15	10	261	1
1.873	1	9	188	4	26	8	209	0
1.873	1	10	188	4	3	8	209	0
1.873	1	9	188	4	26	8	209	1
1.873	1	10	188	4	3	8	209	1
1.873	3	30	188	4	25	4	105	0
1.873	3	21	188	4	15	10	261	0
1.873	3	30	188	4	25	4	105	1
1.873	3	21	188	4	15	10	261	1
1.874	1	13	188	5	16	8	209	0
1.874	1	6	188	5	23	8	209	0
1.874	1	13	188	5	16	8	209	1
1.874	1	6	188	5	23	8	209	1
1.874	3	20	188	5	29	28	1095	0
1.874	3	26	188	5	16	8	209	0
1.874	3	20	188	5	29	28	1095	1
1.874	3	26	188	5	16	8	209	1
1.875	1	15	188	6	13	28	2292	0
1.875	1	13	188	6	16	8	209	1
1.875	1	4	188	6	18	28	1095	1
1.875	3	24	188	6	23	4	225	0
1.875	3	24	188	6	23	4	225	1
1.876	1	13	188	7	16	8	101	0
1.876	1	4	188	7	18	28	549	0
1.876	1	11	188	7	24	12	149	0
1.876	1	14	188	7	2	6	75	0
1.876	1	11	188	7	24	12	301	1
1.876	1	14	188	7	2	6	153	1
1.876	3	22	188	7	28	28	1095	0
1.876	3	17	188	7	14	6	153	0
1.876	3	22	188	7	28	28	1095	1
1.876	3	17	188	7	14	6	153	1
1.877	1	11	188	8	24	12	201	0
1.877	1	14	188	8	2	6	101	0
1.877	1	12	188	8	4	12	201	0
1.877	1	11	188	8	24	12	301	1
1.877	1	12	188	8	4	12	301	1
