% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
2.539	1	7	254	10	25	20	1191	0	0	1
2.539	3	29	254	10	3	14	775	0	0	0
2.539	3	16	254	10	17	22	1383	0	0	1
2.54	1	1	255	1	12	12	597	0	0	0
2.54	1	1	255	1	12	12	597	0	0	1
2.54	3	19	255	1	1	14	775	0	0	0
2.54	3	24	255	1	23	20	1191	0	0	1
2.541	1	12	255	2	4	14	775	0	0	0
2.541	1	15	255	2	13	12	597	0	0	1
2.541	3	18	255	2	2	12	597	0	0	0
2.541	3	23	255	2	30	12	597	0	0	1
2.542	1	2	255	3	1	20	1191	0	0	0
2.542	1	12	255	3	4	14	775	0	0	1
2.542	3	18	255	3	2	26	1836	0	0	0
2.542	3	20	255	3	29	14	775	0	0	1
2.543	1	14	255	4	2	24	1620	0	0	0
2.543	1	13	255	4	16	12	597	0	0	1
2.543	3	25	255	4	4	24	1620	0	0	0
2.543	3	25	255	4	4	14	775	0	0	1
2.544	1	10	255	5	3	12	597	0	0	0
2.544	1	5	255	5	15	10	469	0	0	1
2.544	3	24	255	5	23	8	421	0	0	0
2.544	3	19	255	5	1	14	775	0	0	1
2.545	1	13	255	6	16	12	597	0	0	0
2.545	1	9	255	6	26	14	775	0	0	1
2.545	3	20	255	6	29	14	775	0	0	0
2.545	3	30	255	6	25	12	597	0	0	1
2.546	1	5	255	7	15	10	469	0	0	0
2.546	1	14	255	7	2	12	597	0	0	1
2.546	3	28	255	7	26	12	597	0	0	0
2.546	3	29	255	7	3	14	775	0	0	1
2.547	1	3	255	8	14	12	597	0	0	0
2.547	1	3	255	8	14	12	597	0	0	1
2.547	3	17	255	8	14	10	469	0	0	0
2.547	3	21	255	8	15	14	775	0	0	1
2.548	1	4	255	9	18	12	597	0	0	0
2.548	1	6	255	9	23	12	597	0	0	1
2.548	3	23	255	9	30	12	597	0	0	0
2.548	3	28	255	9	26	12	597	0	0	1
2.549	1	2	255	10	1	20	1191	0	0	0
2.549	1	10	255	10	3	12	597	0	0	1
2.549	3	18	255	10	2	26	1836	0	0	0
2.549	3	26	255	10	16	12	597	0	0	1
2.55	1	14	256	1	2	24	1620	0	0	0
2.55	1	8	256	1	17	14	775	0	0	1
2.55	3	25	256	1	4	24	1620	0	0	0
2.55	3	23	256	1	30	12	597	0	0	1
2.551	1	8	256	2	17	14	775	0	0	0
2.551	1	11	256	2	24	14	775	0	0	1
2.551	3	26	256	2	16	12	597	0	0	0
2.551	3	17	256	2	14	10	469	0	0	1
2.552	1	11	256	3	24	14	775	0	0	0
2.552	1	1	256	3	12	12	597	0	0	1
2.552	3	21	256	3	15	14	775	0	0	0
2.552	3	20	256	3	29	14	775	0	0	1
2.553	1	6	256	4	23	12	597	0	0	0
2.553	1	15	256	4	13	12	597	0	0	1
2.553	3	27	256	4	24	14	775	0	0	0
2.553	3	27	256	4	24	14	775	0	0	1
2.554	1	7	256	5	25	8	421	0	0	0
2.554	1	12	256	5	4	14	775	0	0	1
2.554	3	16	256	5	17	8	421	0	0	0
2.554	3	25	256	5	4	14	775	0	0	1
2.555	1	9	256	6	26	14	775	0	0	0
2.555	1	13	256	6	16	12	597	0	0	1
2.555	3	30	256	6	25	12	597	0	0	0
2.555	3	19	256	6	1	14	775	0	0	1
2.556	1	2	256	7	1	20	1191	0	0	0
2.556	1	4	256	7	18	12	597	0	0	1
2.556	3	29	256	7	3	14	775	0	0	0
2.556	3	24	256	7	23	8	421	0	0	1
2.557	1	15	256	8	13	12	597	0	0	0
2.557	1	7	256	8	25	8	421	0	0	1
2.557	3	22	256	8	28	6	309	0	0	0
2.557	3	30	256	8	25	12	597	0	0	1
2.558	1	1	256	9	12	12	597	0	0	0
2.558	1	5	256	9	15	10	469	0	0	1
2.558	3	19	256	9	1	14	775	0	0	0
2.558	3	16	256	9	17	8	421	0	0	1
2.559	1	12	256	10	4	14	775	0	0	0
2.559	1	9	256	10	26	14	775	0	0	1
2.559	3	24	256	10	23	8	421	0	0	0
2.559	3	29	256	10	3	14	775	0	0	1
2.56	1	10	257	1	3	12	597	0	0	0
2.56	1	14	257	1	2	12	597	0	0	1
2.56	3	20	257	1	29	14	775	0	0	0
2.56	3	21	257	1	15	14	775	0	0	1
2.561	1	5	257	2	15	22	1383	0	0	0
2.561	1	3	257	2	14	12	597	0	0	1
2.561	3	22	257	2	28	20	1191	0	0	0
2.561	3	27	257	2	24	14	775	0	0	1
2.562	1	3	257	3	14	24	1620	0	0	0
2.562	1	6	257	3	23	12	597	0	0	1
2.562	3	16	257	3	17	22	1383	0	0	0
2.562	3	28	257	3	26	12	597	0	0	1
2.563	1	13	257	4	16	12	597	0	0	0
2.563	1	10	257	4	3	12	597	0	0	1
2.563	3	27	257	4	24	14	775	0	0	0
2.563	3	26	257	4	16	12	597	0	0	1
2.564	1	4	257	5	18	12	597	0	0	0
2.564	1	2	257	5	1	8	421	0	0	1
2.564	3	28	257	5	26	12	597	0	0	0
2.564	3	23	257	5	30	12	597	0	0	1
2.565	1	11	257	6	24	14	775	0	0	0
2.565	1	11	257	6	24	14	775	0	0	1
2.565	3	17	257	6	14	10	469	0	0	0
2.565	3	18	257	6	2	12	597	0	0	1
2.566	1	6	257	7	23	12	597	0	0	0
2.566	1	1	257	7	12	12	597	0	0	1
2.566	3	23	257	7	30	12	597	0	0	0
2.566	3	17	257	7	14	10	469	0	0	1
2.567	1	7	257	8	25	8	421	0	0	0
2.567	1	15	257	8	13	12	597	0	0	1
2.567	3	26	257	8	16	12	597	0	0	0
2.567	3	20	257	8	29	14	775	0	0	1
2.568	1	5	257	9	15	22	1383	0	0	0
2.568	1	12	257	9	4	14	775	0	0	1
2.568	3	22	257	9	28	20	1191	0	0	0
2.568	3	25	257	9	4	14	775	0	0	1
2.569	1	3	257	10	14	24	1620	0	0	0
2.569	1	13	257	10	16	12	597	0	0	1
2.569	3	16	257	10	17	22	1383	0	0	0
2.569	3	19	257	10	1	14	775	0	0	1
2.57	1	8	258	1	17	14	775	0	0	0
2.57	1	8	258	1	17	14	775	0	0	1
2.57	3	21	258	1	15	14	775	0	0	0
2.57	3	24	258	1	23	8	421	0	0	1
2.571	1	1	258	2	12	24	1620	0	0	0
2.571	1	4	258	2	18	12	597	0	0	1
2.571	3	17	258	2	14	22	1383	0	0	0
2.571	3	30	258	2	25	12	597	0	0	1
2.572	1	7	258	3	25	20	1191	0	0	0
2.572	1	7	258	3	25	8	421	0	0	1
2.572	3	24	258	3	23	20	1191	0	0	0
2.572	3	16	258	3	17	8	421	0	0	1
2.573	1	9	258	4	26	14	775	0	0	0
2.573	1	9	258	4	26	14	775	0	0	1
2.573	3	30	258	4	25	12	597	0	0	0
2.573	3	29	258	4	3	14	775	0	0	1
2.574	1	14	258	5	2	24	1620	0	0	0
2.574	1	14	258	5	2	12	597	0	0	1
2.574	3	18	258	5	2	26	1836	0	0	0
2.574	3	21	258	5	15	14	775	0	0	1
2.575	1	2	258	6	1	20	1191	0	0	0
2.575	1	3	258	6	14	12	597	0	0	1
2.575	3	22	258	6	28	20	1191	0	0	0
2.575	3	28	258	6	26	12	597	0	0	1
2.576	1	15	258	7	13	12	597	0	0	0
2.576	1	6	258	7	23	12	597	0	0	1
2.576	3	16	258	7	17	22	1383	0	0	0
2.576	3	26	258	7	16	12	597	0	0	1
2.577	1	12	258	8	4	14	775	0	0	0
2.577	1	10	258	8	3	12	597	0	0	1
2.577	3	29	258	8	3	14	775	0	0	0
2.577	3	23	258	8	30	12	597	0	0	1
2.578	1	1	258	9	12	24	1620	0	0	0
2.578	1	2	258	9	1	20	1191	0	0	1
2.578	3	17	258	9	14	22	1383	0	0	0
2.578	3	18	258	9	2	26	1836	0	0	1
2.579	1	7	258	10	25	20	1191	0	0	0
2.579	1	14	258	10	2	24	1620	0	0	1
2.579	3	24	258	10	23	20	1191	0	0	0
2.579	3	25	258	10	4	24	1620	0	0	1
2.58	1	10	259	1	3	12	597	0	0	0
2.58	1	2	259	1	1	20	1191	0	0	1
2.58	3	19	259	1	1	14	775	0	0	0
2.58	3	19	259	1	1	22	1383	0	0	1
2.581	1	14	259	2	2	24	1620	0	0	0
2.581	1	12	259	2	4	24	1620	0	0	1
2.581	3	18	259	2	2	26	1836	0	0	0
2.581	3	29	259	2	3	22	1383	0	0	1
2.582	1	2	259	3	1	20	1191	0	0	0
2.582	1	10	259	3	3	20	1191	0	0	1
2.582	3	22	259	3	28	20	1191	0	0	0
2.582	3	19	259	3	1	22	1383	0	0	1
2.583	1	13	259	4	16	12	597	0	0	0
2.583	1	2	259	4	1	20	1191	0	0	1
2.583	3	16	259	4	17	22	1383	0	0	0
2.583	3	29	259	4	3	22	1383	0	0	1
2.584	1	4	259	5	18	12	597	0	0	0
2.584	1	5	259	5	15	10	469	0	0	1
2.584	3	20	259	5	29	14	775	0	0	0
2.584	3	17	259	5	14	10	469	0	0	1
2.585	1	11	259	6	24	14	775	0	0	0
2.585	1	2	259	6	1	20	1191	0	0	1
2.585	3	28	259	6	26	12	597	0	0	0
2.585	3	18	259	6	2	26	1836	0	0	1
2.586	1	7	259	7	25	20	1191	0	0	0
2.586	1	11	259	7	24	14	775	0	0	1
2.586	3	24	259	7	23	20	1191	0	0	0
2.586	3	20	259	7	29	14	775	0	0	1
2.587	1	6	259	8	23	12	597	0	0	0
2.587	1	2	259	8	1	20	1191	0	0	1
2.587	3	25	259	8	4	14	775	0	0	0
2.587	3	19	259	8	1	22	1383	0	0	1
2.588	1	9	259	9	26	14	775	0	0	0
2.588	1	12	259	9	4	24	1620	0	0	1
2.588	3	23	259	9	30	12	597	0	0	0
2.588	3	29	259	9	3	22	1383	0	0	1
2.589	1	2	259	10	1	20	1191	0	0	0
2.589	1	10	259	10	3	20	1191	0	0	1
2.589	3	26	259	10	16	12	597	0	0	0
2.589	3	19	259	10	1	22	1383	0	0	1
2.59	1	15	260	1	13	12	597	0	0	0
2.59	1	2	260	1	1	20	1191	0	0	1
2.59	3	21	260	1	15	14	775	0	0	0
2.59	3	29	260	1	3	22	1383	0	0	1
2.591	1	12	260	2	4	14	775	0	0	0
2.591	1	1	260	2	12	12	597	0	0	1
2.591	3	30	260	2	25	12	597	0	0	0
2.591	3	24	260	2	23	8	421	0	0	1
2.592	1	10	260	3	3	12	597	0	0	0
2.592	1	2	260	3	1	20	1191	0	0	1
2.592	3	29	260	3	3	14	775	0	0	0
2.592	3	30	260	3	25	12	597	0	0	1
2.593	1	13	260	4	16	12	597	0	0	0
2.593	1	15	260	4	13	12	597	0	0	1
2.593	3	19	260	4	1	14	775	0	0	0
2.593	3	16	260	4	17	8	421	0	0	1
2.594	1	4	260	5	18	12	597	0	0	0
2.594	1	2	260	5	1	20	1191	0	0	1
2.594	3	20	260	5	29	14	775	0	0	0
2.594	3	21	260	5	15	14	775	0	0	1
2.595	1	11	260	6	24	14	775	0	0	0
2.595	1	13	260	6	16	12	597	0	0	1
2.595	3	28	260	6	26	12	597	0	0	0
2.595	3	28	260	6	26	12	597	0	0	1
2.596	1	3	260	7	14	12	597	0	0	0
2.596	1	4	260	7	18	12	597	0	0	1
2.596	3	27	260	7	24	14	775	0	0	0
2.596	3	27	260	7	24	14	775	0	0	1
2.597	1	6	260	8	23	12	597	0	0	0
2.597	1	2	260	8	1	20	1191	0	0	1
2.597	3	25	260	8	4	14	775	0	0	0
2.597	3	22	260	8	28	6	309	0	0	1
2.598	1	9	260	9	26	14	775	0	0	0
2.598	1	7	260	9	25	8	421	0	0	1
2.598	3	23	260	9	30	12	597	0	0	0
2.598	3	26	260	9	16	12	597	0	0	1
2.599	1	15	260	10	13	12	597	0	0	0
2.599	1	5	260	10	15	10	469	0	0	1
2.599	3	26	260	10	16	12	597	0	0	0
2.599	3	23	260	10	30	12	597	0	0	1
2.6	1	5	261	1	15	10	469	0	0	0
2.6	1	9	261	1	26	14	775	0	0	1
2.6	3	21	261	1	15	14	775	0	0	0
2.6	3	17	261	1	14	10	469	0	0	1
2.601	1	12	261	2	4	14	775	0	0	0
2.601	1	3	261	2	14	12	597	0	0	1
2.601	3	30	261	2	25	12	597	0	0	0
2.601	3	20	261	2	29	14	775	0	0	1
2.602	1	10	261	3	3	12	597	0	0	0
2.602	1	6	261	3	23	12	597	0	0	1
2.602	3	29	261	3	3	14	775	0	0	0
2.602	3	30	261	3	25	12	597	0	0	1
2.603	1	13	261	4	16	12	597	0	0	0
2.603	1	11	261	4	24	14	775	0	0	1
2.603	3	19	261	4	1	14	775	0	0	0
2.603	3	24	261	4	23	8	421	0	0	1
2.604	1	1	261	5	12	12	597	0	0	0
2.604	1	14	261	5	2	24	1620	0	0	1
2.604	3	20	261	5	29	14	775	0	0	0
2.604	3	18	261	5	2	26	1836	0	0	1
2.605	1	8	261	6	17	14	775	0	0	0
2.605	1	8	261	6	17	14	775	0	0	1
2.605	3	28	261	6	26	12	597	0	0	0
2.605	3	25	261	6	4	24	1620	0	0	1
2.606	1	4	261	7	18	12	597	0	0	0
2.606	1	1	261	7	12	12	597	0	0	1
2.606	3	25	261	7	4	14	775	0	0	0
2.606	3	16	261	7	17	8	421	0	0	1
2.607	1	11	261	8	24	14	775	0	0	0
2.607	1	15	261	8	13	12	597	0	0	1
2.607	3	23	261	8	30	12	597	0	0	0
2.607	3	21	261	8	15	14	775	0	0	1
2.608	1	3	261	9	14	12	597	0	0	0
2.608	1	13	261	9	16	12	597	0	0	1
2.608	3	26	261	9	16	12	597	0	0	0
2.608	3	28	261	9	26	12	597	0	0	1
2.609	1	9	261	10	26	14	775	0	0	0
2.609	1	4	261	10	18	12	597	0	0	1
2.609	3	16	261	10	17	8	421	0	0	0
2.609	3	22	261	10	28	6	309	0	0	1
2.61	1	14	262	1	2	12	597	0	0	0
2.61	1	12	262	1	4	24	1620	0	0	1
2.61	3	21	262	1	15	14	775	0	0	0
2.61	3	25	262	1	4	24	1620	0	0	1
2.611	1	6	262	2	23	12	597	0	0	0
2.611	1	14	262	2	2	24	1620	0	0	1
2.611	3	24	262	2	23	8	421	0	0	0
2.611	3	18	262	2	2	26	1836	0	0	1
2.612	1	15	262	3	13	12	597	0	0	0
2.612	1	7	262	3	25	8	421	0	0	1
2.612	3	30	262	3	25	12	597	0	0	0
2.612	3	26	262	3	16	12	597	0	0	1
2.613	1	5	262	4	15	10	469	0	0	0
2.613	1	5	262	4	15	22	1383	0	0	1
2.613	3	17	262	4	14	10	469	0	0	0
2.613	3	22	262	4	28	20	1191	0	0	1
2.614	1	12	262	5	4	14	775	0	0	0
2.614	1	3	262	5	14	24	1620	0	0	1
2.614	3	29	262	5	3	14	775	0	0	0
2.614	3	16	262	5	17	22	1383	0	0	1
2.615	1	10	262	6	3	12	597	0	0	0
2.615	1	9	262	6	26	14	775	0	0	1
2.615	3	19	262	6	1	14	775	0	0	0
2.615	3	23	262	6	30	12	597	0	0	1
2.616	1	7	262	7	25	8	421	0	0	0
2.616	1	6	262	7	23	12	597	0	0	1
2.616	3	22	262	7	28	6	309	0	0	0
2.616	3	17	262	7	14	10	469	0	0	1
2.617	1	13	262	8	16	12	597	0	0	0
2.617	1	12	262	8	4	24	1620	0	0	1
2.617	3	20	262	8	29	14	775	0	0	0
2.617	3	25	262	8	4	24	1620	0	0	1
2.618	1	2	262	9	1	8	421	0	0	0
2.618	1	11	262	9	24	14	775	0	0	1
2.618	3	28	262	9	26	12	597	0	0	0
2.618	3	20	262	9	29	14	775	0	0	1
2.619	1	1	262	10	12	12	597	0	0	0
2.619	1	1	262	10	12	12	597	0	0	1
2.619	3	25	262	10	4	14	775	0	0	0
2.619	3	30	262	10	25	12	597	0	0	1
2.62	1	4	263	1	18	12	597	0	0	0
2.62	1	5	263	1	15	22	1383	0	0	1
2.62	3	23	263	1	30	12	597	0	0	0
2.62	3	22	263	1	28	20	1191	0	0	1
2.621	1	11	263	2	24	14	775	0	0	0
2.621	1	3	263	2	14	24	1620	0	0	1
2.621	3	26	263	2	16	12	597	0	0	0
2.621	3	16	263	2	17	22	1383	0	0	1
2.622	1	6	263	3	23	12	597	0	0	0
2.622	1	15	263	3	13	12	597	0	0	1
2.622	3	16	263	3	17	8	421	0	0	0
2.622	3	24	263	3	23	8	421	0	0	1
2.623	1	3	263	4	14	12	597	0	0	0
2.623	1	13	263	4	16	12	597	0	0	1
2.623	3	21	263	4	15	14	775	0	0	0
2.623	3	21	263	4	15	14	775	0	0	1
2.624	1	14	263	5	2	24	1620	0	0	0
2.624	1	14	263	5	2	24	1620	0	0	1
2.624	3	18	263	5	2	26	1836	0	0	0
2.624	3	18	263	5	2	26	1836	0	0	1
2.625	1	2	263	6	1	20	1191	0	0	0
2.625	1	10	263	6	3	20	1191	0	0	1
2.625	3	25	263	6	4	24	1620	0	0	0
2.625	3	19	263	6	1	22	1383	0	0	1
2.626	1	9	263	7	26	14	775	0	0	0
2.626	1	4	263	7	18	12	597	0	0	1
2.626	3	24	263	7	23	8	421	0	0	0
2.626	3	28	263	7	26	12	597	0	0	1
2.627	1	15	263	8	13	12	597	0	0	0
2.627	1	7	263	8	25	8	421	0	0	1
2.627	3	30	263	8	25	12	597	0	0	0
2.627	3	22	263	8	28	20	1191	0	0	1
2.628	1	12	263	9	4	14	775	0	0	0
2.628	1	9	263	9	26	14	775	0	0	1
2.628	3	17	263	9	14	10	469	0	0	0
2.628	3	16	263	9	17	22	1383	0	0	1
2.629	1	10	263	10	3	12	597	0	0	0
2.629	1	6	263	10	23	12	597	0	0	1
2.629	3	29	263	10	3	14	775	0	0	0
2.629	3	26	263	10	16	12	597	0	0	1
2.63	1	7	264	1	25	8	421	0	0	0
2.63	1	11	264	1	24	14	775	0	0	1
2.63	3	19	264	1	1	14	775	0	0	0
2.63	3	23	264	1	30	12	597	0	0	1
2.631	1	14	264	2	2	24	1620	0	0	0
2.631	1	14	264	2	2	24	1620	0	0	1
2.631	3	18	264	2	2	26	1836	0	0	0
2.631	3	18	264	2	2	26	1836	0	0	1
2.632	1	2	264	3	1	20	1191	0	0	0
2.632	1	10	264	3	3	20	1191	0	0	1
2.632	3	25	264	3	4	24	1620	0	0	0
2.632	3	19	264	3	1	22	1383	0	0	1
2.633	1	13	264	4	16	12	597	0	0	0
2.633	1	1	264	4	12	12	597	0	0	1
2.633	3	22	264	4	28	6	309	0	0	0
2.633	3	17	264	4	14	10	469	0	0	1
2.634	1	5	264	5	15	10	469	0	0	0
2.634	1	15	264	5	13	12	597	0	0	1
2.634	3	20	264	5	29	14	775	0	0	0
2.634	3	22	264	5	28	20	1191	0	0	1
2.635	1	1	264	6	12	12	597	0	0	0
2.635	1	13	264	6	16	12	597	0	0	1
2.635	3	28	264	6	26	12	597	0	0	0
2.635	3	16	264	6	17	22	1383	0	0	1
2.636	1	4	264	7	18	12	597	0	0	0
2.636	1	4	264	7	18	12	597	0	0	1
2.636	3	23	264	7	30	12	597	0	0	0
2.636	3	20	264	7	29	14	775	0	0	1
2.637	1	11	264	8	24	14	775	0	0	0
2.637	1	7	264	8	25	20	1191	0	0	1
2.637	3	26	264	8	16	12	597	0	0	0
2.637	3	22	264	8	28	20	1191	0	0	1
2.638	1	6	264	9	23	12	597	0	0	0
2.638	1	5	264	9	15	22	1383	0	0	1
2.638	3	16	264	9	17	8	421	0	0	0
2.638	3	24	264	9	23	20	1191	0	0	1
2.639	1	2	264	10	1	20	1191	0	0	0
2.639	1	9	264	10	26	14	775	0	0	1
2.639	3	21	264	10	15	14	775	0	0	0
2.639	3	30	264	10	25	12	597	0	0	1
2.64	1	3	265	1	14	12	597	0	0	0
2.64	1	6	265	1	23	12	597	0	0	1
2.64	3	24	265	1	23	8	421	0	0	0
2.64	3	29	265	1	3	14	775	0	0	1
2.641	1	9	265	2	26	14	775	0	0	0
2.641	1	12	265	2	4	14	775	0	0	1
2.641	3	30	265	2	25	12	597	0	0	0
2.641	3	21	265	2	15	14	775	0	0	1
2.642	1	15	265	3	13	12	597	0	0	0
2.642	1	11	265	3	24	14	775	0	0	1
2.642	3	17	265	3	14	10	469	0	0	0
2.642	3	28	265	3	26	12	597	0	0	1
2.643	1	5	265	4	15	10	469	0	0	0
2.643	1	1	265	4	12	12	597	0	0	1
2.643	3	29	265	4	3	14	775	0	0	0
2.643	3	26	265	4	16	12	597	0	0	1
2.644	1	12	265	5	4	14	775	0	0	0
2.644	1	7	265	5	25	20	1191	0	0	1
2.644	3	19	265	5	1	14	775	0	0	0
2.644	3	22	265	5	28	20	1191	0	0	1
2.645	1	10	265	6	3	12	597	0	0	0
2.645	1	5	265	6	15	22	1383	0	0	1
2.645	3	22	265	6	28	6	309	0	0	0
2.645	3	24	265	6	23	20	1191	0	0	1
2.646	1	7	265	7	25	8	421	0	0	0
2.646	1	15	265	7	13	12	597	0	0	1
2.646	3	20	265	7	29	14	775	0	0	0
2.646	3	23	265	7	30	12	597	0	0	1
2.647	1	13	265	8	16	12	597	0	0	0
2.647	1	3	265	8	14	12	597	0	0	1
2.647	3	28	265	8	26	12	597	0	0	0
2.647	3	17	265	8	14	10	469	0	0	1
2.648	1	14	265	9	2	24	1620	0	0	0
2.648	1	2	265	9	1	20	1191	0	0	1
2.648	3	18	265	9	2	26	1836	0	0	0
2.648	3	18	265	9	2	26	1836	0	0	1
2.649	1	2	265	10	1	20	1191	0	0	0
2.649	1	14	265	10	2	24	1620	0	0	1
2.649	3	25	265	10	4	24	1620	0	0	0
2.649	3	25	265	10	4	24	1620	0	0	1
2.65	1	1	266	1	12	12	597	0	0	0
2.65	1	13	266	1	16	12	597	0	0	1
2.65	3	23	266	1	30	12	597	0	0	0
2.65	3	20	266	1	29	14	775	0	0	1
2.651	1	4	266	2	18	24	1620	0	0	0
2.651	1	7	266	2	25	20	1191	0	0	1
2.651	3	16	266	2	17	22	1383	0	0	0
2.651	3	22	266	2	28	20	1191	0	0	1
2.652	1	6	266	3	23	24	1620	0	0	0
2.652	1	10	266	3	3	12	597	0	0	1
2.652	3	17	266	3	14	22	1383	0	0	0
2.652	3	24	266	3	23	20	1191	0	0	1
2.653	1	11	266	4	24	14	775	0	0	0
2.653	1	4	266	4	18	12	597	0	0	1
2.653	3	26	266	4	16	12	597	0	0	0
2.653	3	30	266	4	25	12	597	0	0	1
2.654	1	3	266	5	14	12	597	0	0	0
2.654	1	9	266	5	26	14	775	0	0	1
2.654	3	21	266	5	15	14	775	0	0	0
2.654	3	29	266	5	3	14	775	0	0	1
2.655	1	14	266	6	2	24	1620	0	0	0
2.655	1	2	266	6	1	20	1191	0	0	1
2.655	3	18	266	6	2	26	1836	0	0	0
2.655	3	18	266	6	2	26	1836	0	0	1
2.656	1	2	266	7	1	20	1191	0	0	0
2.656	1	14	266	7	2	24	1620	0	0	1
2.656	3	25	266	7	4	24	1620	0	0	0
2.656	3	25	266	7	4	24	1620	0	0	1
2.657	1	9	266	8	26	14	775	0	0	0
2.657	1	6	266	8	23	12	597	0	0	1
2.657	3	30	266	8	25	12	597	0	0	0
2.657	3	21	266	8	15	14	775	0	0	1
2.658	1	4	266	9	18	24	1620	0	0	0
2.658	1	12	266	9	4	14	775	0	0	1
2.658	3	16	266	9	17	22	1383	0	0	0
2.658	3	22	266	9	28	20	1191	0	0	1
2.659	1	6	266	10	23	24	1620	0	0	0
2.659	1	11	266	10	24	14	775	0	0	1
2.659	3	17	266	10	14	22	1383	0	0	0
2.659	3	28	266	10	26	12	597	0	0	1
2.66	1	15	267	1	13	12	597	0	0	0
2.66	1	1	267	1	12	12	597	0	0	1
2.66	3	24	267	1	23	8	421	0	0	0
2.66	3	26	267	1	16	12	597	0	0	1
2.661	1	5	267	2	15	10	469	0	0	0
2.661	1	3	267	2	14	24	1620	0	0	1
2.661	3	29	267	2	3	14	775	0	0	0
2.661	3	16	267	2	17	22	1383	0	0	1
2.662	1	12	267	3	4	14	775	0	0	0
2.662	1	2	267	3	1	20	1191	0	0	1
2.662	3	19	267	3	1	14	775	0	0	0
2.662	3	17	267	3	14	22	1383	0	0	1
2.663	1	2	267	4	1	20	1191	0	0	0
2.663	1	15	267	4	13	12	597	0	0	1
2.663	3	22	267	4	28	6	309	0	0	0
2.663	3	23	267	4	30	12	597	0	0	1
2.664	1	10	267	5	3	12	597	0	0	0
2.664	1	13	267	5	16	12	597	0	0	1
2.664	3	20	267	5	29	14	775	0	0	0
2.664	3	19	267	5	1	14	775	0	0	1
2.665	1	7	267	6	25	8	421	0	0	0
2.665	1	4	267	6	18	24	1620	0	0	1
2.665	3	16	267	6	17	22	1383	0	0	0
2.665	3	22	267	6	28	20	1191	0	0	1
2.666	1	13	267	7	16	12	597	0	0	0
2.666	1	7	267	7	25	20	1191	0	0	1
2.666	3	28	267	7	26	12	597	0	0	0
2.666	3	28	267	7	26	24	1620	0	0	1
2.667	1	1	267	8	12	12	597	0	0	0
2.667	1	10	267	8	3	12	597	0	0	1
2.667	3	23	267	8	30	12	597	0	0	0
2.667	3	20	267	8	29	14	775	0	0	1
2.668	1	11	267	9	24	14	775	0	0	0
2.668	1	3	267	9	14	24	1620	0	0	1
2.668	3	26	267	9	16	12	597	0	0	0
2.668	3	16	267	9	17	22	1383	0	0	1
2.669	1	3	267	10	14	12	597	0	0	0
2.669	1	9	267	10	26	14	775	0	0	1
2.669	3	21	267	10	15	14	775	0	0	0
2.669	3	17	267	10	14	22	1383	0	0	1
2.67	1	9	268	1	26	14	775	0	0	0
2.67	1	12	268	1	4	14	775	0	0	1
2.67	3	30	268	1	25	12	597	0	0	0
2.67	3	30	268	1	25	12	597	0	0	1
2.671	1	15	268	2	13	12	597	0	0	0
2.671	1	11	268	2	24	14	775	0	0	1
2.671	3	24	268	2	23	8	421	0	0	0
2.671	3	29	268	2	3	14	775	0	0	1
2.672	1	5	268	3	15	10	469	0	0	0
2.672	1	1	268	3	12	12	597	0	0	1
2.672	3	16	268	3	17	22	1383	0	0	0
2.672	3	21	268	3	15	14	775	0	0	1
2.673	1	12	268	4	4	14	775	0	0	0
2.673	1	7	268	4	25	20	1191	0	0	1
2.673	3	29	268	4	3	14	775	0	0	0
2.673	3	28	268	4	26	24	1620	0	0	1
2.674	1	10	268	5	3	12	597	0	0	0
2.674	1	5	268	5	15	22	1383	0	0	1
2.674	3	19	268	5	1	14	775	0	0	0
2.674	3	24	268	5	23	20	1191	0	0	1
2.675	1	7	268	6	25	8	421	0	0	0
2.675	1	15	268	6	13	12	597	0	0	1
2.675	3	22	268	6	28	6	309	0	0	0
2.675	3	16	268	6	17	22	1383	0	0	1
2.676	1	13	268	7	16	12	597	0	0	0
2.676	1	13	268	7	16	12	597	0	0	1
2.676	3	20	268	7	29	14	775	0	0	0
2.676	3	26	268	7	16	12	597	0	0	1
2.677	1	1	268	8	12	12	597	0	0	0
2.677	1	10	268	8	3	12	597	0	0	1
2.677	3	28	268	8	26	12	597	0	0	0
2.677	3	23	268	8	30	12	597	0	0	1
2.678	1	11	268	9	24	14	775	0	0	0
2.678	1	9	268	9	26	14	775	0	0	1
2.678	3	23	268	9	30	12	597	0	0	0
2.678	3	19	268	9	1	14	775	0	0	1
2.679	1	3	268	10	14	12	597	0	0	0
2.679	1	12	268	10	4	14	775	0	0	1
2.679	3	26	268	10	16	12	597	0	0	0
2.679	3	20	268	10	29	14	775	0	0	1
2.68	1	9	269	1	26	14	775	0	0	0
2.68	1	7	269	1	25	20	1191	0	0	1
2.68	3	21	269	1	15	14	775	0	0	0
2.68	3	30	269	1	25	12	597	0	0	1
2.681	1	15	269	2	13	12	597	0	0	0
2.681	1	11	269	2	24	14	775	0	0	1
2.681	3	30	269	2	25	12	597	0	0	0
2.681	3	29	269	2	3	14	775	0	0	1
2.682	1	5	269	3	15	10	469	0	0	0
2.682	1	2	269	3	1	20	1191	0	0	1
2.682	3	24	269	3	23	8	421	0	0	0
